src,tgt,current_line,New Line,Line,abs_src_Length,abs_src_MaxDepDepth,abs_src_MaxDepLength,abs_src_DiffWords,abs_src_Leven,abs_src_WordCount,abs_tgt_Length,abs_tgt_MaxDepDepth,abs_tgt_MaxDepLength,abs_tgt_DiffWords,abs_tgt_Leven,abs_tgt_WordCount,Length_ratio,MaxDepDepth_ratio,MaxDepLength_ratio,DiffWords_ratio,Leven_ratio,WordCount_ratio,abs_src_FreqRank,abs_tgt_FreqRank,FreqRank_ratio,abs_src_FKGL_Grade,abs_tgt_FKGL_Grade,FKGL_Grade_ratio,abs_src_ARI_Grade,abs_tgt_ARI_Grade,ARI_Grade_ratio,similarity,label,"(2, 'label')","(3, 'label')","(4, 'label')","(5, 'label')","(6, 'label')","(7, 'label')","(8, 'label')","(2, 'label').1","(3, 'label').1","(4, 'label').1","(5, 'label').1","(6, 'label').1"
1889 & ndash; Pioneering female journalist Nellie Bly (aka Elizabeth Cochrane) begins a successful attempt to travel around the world in less than 80 days.,"1650 - William III, King of England, Ireland and Scotland (d. 1702)",32435,32694,255795,155.0,6.0,14.0,9.0,0.29,25.0,67.0,5.0,6.0,3.0,0.29,12.0,0.43,0.83,0.43,0.33,0.29,0.48,10.32,8.11,0.79,13,4,0.31,14,8,0.57,0.3533239364624023,0,1,1,1,1,0,1,1,1,1,1,1,0
Act 1 In the four bohemians' garret Marcello is painting while Rodolfo gazes out of the window.,Marcello is painting while Rodolfo gazes out of the window.,145596,146747,42504,95.0,5.0,10.0,4.0,0.77,17.0,59.0,5.0,3.0,2.0,0.77,10.0,0.62,1.0,0.3,0.5,0.77,0.59,11.14,10.97,0.98,9,6,0.67,9,7,0.78,0.7772470712661743,1,1,1,1,1,0,1,1,1,1,1,1,0
"For that reason, Cúcuta is expected to become an industrial city.","For that reason, Cúcuta is thought to become an industrial city.",178926,180348,164571,65.0,3.0,6.0,3.0,0.9,11.0,64.0,3.0,6.0,2.0,0.9,11.0,0.98,1.0,1.0,0.67,0.9,1.0,7.59,7.25,0.96,10,8,0.8,8,7,0.88,0.9827255606651306,1,1,1,1,1,0,1,1,1,1,1,1,0
"Trude Stosch-Sarrasani emigrated to Argentina, where she â re-launched â the circus in Buenos Aires with the presence of PerÃ n and Evita, who declared it ""Circo nacional Argentino"".",She re-launched the circus in Buenos Aires. PerÃ n and Evita declared Sarrasani Circo nacional Argentino.,102168,102986,236854,182.0,8.0,9.0,9.0,0.67,29.0,52.0,5.0,4.0,6.0,0.67,8.0,0.29,0.62,0.44,0.67,0.67,0.28,12.11,12.09,1.0,13,6,0.46,14,9,0.64,0.7386888861656189,1,1,1,1,1,0,1,1,1,1,1,1,0
ChevillÃ is a commune in the Sarthe department in the Pays de la Loire region in north-western France.,ChevillÃ is a commune. It is found in the region Pays de la Loire in the Sarthe department in the west of France.,212237,213895,13584,102.0,9.0,6.0,4.0,0.68,18.0,56.0,7.0,5.0,4.0,0.68,11.5,0.55,0.78,0.83,1.0,0.68,0.64,10.61,10.6,1.0,8,3,0.38,10,3,0.3,0.8045616745948792,1,1,1,1,1,0,1,1,1,1,1,1,0
Benjamin Huntsman discovered the crucible technique in the 1740s at his workshop in Handsworth.,Benjamin Huntsman discovered the crucible technique for making steel in 1740.,37569,37870,231246,95.0,4.0,7.0,6.0,0.73,14.0,77.0,5.0,3.0,5.0,0.73,11.0,0.81,1.25,0.43,0.83,0.73,0.79,11.35,9.71,0.86,8,8,1.0,13,13,1.0,0.8135285973548889,1,1,1,1,1,0,1,1,1,1,1,1,0
The current Dean is Robert C. Byrd of West Virginia.,Robert Byrd is the current Dean.,170333,171683,257393,52.0,4.0,3.0,2.0,0.45,10.0,32.0,2.0,3.0,1.0,0.45,6.0,0.62,0.5,1.0,0.5,0.45,0.6,7.93,8.86,1.12,0,1,2.0,1,3,3.0,0.8750192523002625,1,1,1,1,1,0,1,1,1,1,1,1,0
Flash memory is a non-volatile computer storage technology that can be electrically erased and reprogrammed.,Flash memory is a memory storage device for computers and electronics.,93947,94692,213590,108.0,3.0,7.0,6.0,0.55,15.0,70.0,4.0,4.0,5.0,0.55,11.0,0.65,1.33,0.57,0.83,0.55,0.73,9.87,8.47,0.86,13,11,0.85,14,10,0.71,0.3837834298610687,1,1,1,1,1,0,1,1,1,1,1,1,0
"It was situated in Wednesfield in Staffordshire, England.",Maley & Taunton sent its products all over the world.,122470,123438,22398,57.0,5.0,2.0,4.0,0.38,8.0,53.0,3.0,4.0,2.0,0.38,10.0,0.93,0.6,2.0,0.5,0.38,1.25,10.23,10.55,1.03,9,2,0.22,12,6,0.5,0.3640304207801819,0,1,1,1,1,0,1,1,1,1,1,1,0
"In five European Team Championships, Smyslov won ten gold medals.",References,28268,28496,78569,65.0,3.0,7.0,2.0,0.19,10.0,10.0,0.0,0.0,1.0,0.19,1.0,0.15,0.17,0.07,0.5,0.19,0.1,8.66,9.6,1.11,5,13,2.6,10,14,1.4,0.3562827110290527,0,1,1,1,1,0,1,1,1,1,1,1,0
"According to a global study collaboratively conducted by the World Health Organization and the Guttmacher Institute, most unsafe abortions occur where abortion is illegal.",The argument of back-alley abortions was used by well-known people to help make abortion legal in the United States.,214760,216440,156235,171.0,8.0,20.0,12.0,0.43,24.0,116.0,5.0,7.0,4.0,0.43,19.0,0.68,0.62,0.35,0.33,0.43,0.79,9.25,7.47,0.81,13,10,0.77,14,12,0.86,0.5278322100639343,0,1,1,1,1,0,1,1,1,1,1,1,0
"Their children were: Agnes of Germany (born 1072), married Frederick I von Staufen, Duke of Swabia, and Leopold III, Margrave of Austria.","Their children were: Agnes of Germany (born 1072), married Frederick I von Staufen, Duke of Swabia.",53357,53793,56993,137.0,5.0,10.0,4.0,0.84,22.0,99.0,4.0,10.0,2.0,0.84,16.0,0.72,0.8,1.0,0.5,0.84,0.73,9.94,9.23,0.93,8,6,0.75,14,11,0.79,0.9642934799194336,1,1,1,1,1,0,1,1,1,1,1,1,0
"After an automobile accident cut short his career in naval aviation, Cousteau indulged his interest in the sea.","After an automobile accident cut short his career in naval aviation, Cousteau changed to studying the sea.",156759,158002,233525,111.0,4.0,8.0,4.0,0.89,18.0,106.0,4.0,8.0,3.0,0.89,17.0,0.95,1.0,1.0,0.75,0.89,0.94,9.28,9.25,1.0,12,10,0.83,12,12,1.0,0.9331373572349548,1,1,1,1,1,0,1,1,1,1,1,1,0
He currently plays for Sunderland on loan from Manchester City.,He plays for Manchester City.,191823,193325,242622,63.0,5.0,3.0,3.0,0.63,10.0,29.0,3.0,2.0,1.0,0.63,5.0,0.46,0.6,0.67,0.33,0.63,0.5,7.93,7.7,0.97,7,3,0.43,9,5,0.56,0.7963315844535828,1,1,1,1,1,0,1,1,1,1,1,1,0
"Rhodes (, RÃ dos,) is the principal city of the Greek island of Rhodes, in the southeastern Aegean Sea, and the capital of the Dodecanese prefecture.",Rhodes is the capital of Rhodes island and Dodekanisa prefecture.,183645,185102,7864,149.0,5.0,19.0,4.0,0.54,26.0,65.0,6.0,5.0,2.0,0.54,10.0,0.44,1.2,0.26,0.5,0.54,0.38,10.35,10.38,1.0,11,7,0.64,14,10,0.71,0.6267769932746887,1,1,1,1,1,0,1,1,1,1,1,1,0
"Hillary Diane Rodham was born at Edgewater Hospital in Chicago, Illinois.","Hillary Diane Rodham was born in Chicago, Illinois.",205319,206924,24034,73.0,5.0,2.0,5.0,0.82,11.0,51.0,3.0,2.0,4.0,0.82,8.0,0.7,0.6,1.0,0.8,0.82,0.73,9.65,9.12,0.95,9,5,0.56,11,8,0.73,0.9694538712501526,1,1,1,1,1,0,1,1,1,1,1,1,0
Ytterbium () is a chemical element with the symbol Yb and atomic number 70.,It has the chemical symbol Yb. It has the atomic number 70.,64914,65448,171731,75.0,5.0,6.0,5.0,0.64,14.0,29.0,2.0,4.0,3.0,0.64,6.0,0.39,0.4,0.67,0.6,0.64,0.43,10.78,9.03,0.84,10,3,0.3,8,0,0.0,0.5473664999008179,1,1,1,1,1,0,1,1,1,1,1,1,0
"In early 1537, Jane became pregnant. During her pregnancy, she developed a craving for quail, which Henry ordered for her from Calais and Flanders.","In early 1537, Jane became pregnant and developed a craving for quail.",190103,191597,191242,73.0,5.0,6.0,7.0,0.64,12.0,70.0,4.0,5.0,3.0,0.64,12.0,0.96,0.8,0.83,0.43,0.64,1.0,9.32,8.66,0.93,7,7,1.0,9,8,0.89,0.7400223016738892,1,1,1,1,1,0,1,1,1,1,1,1,0
"The Roman Catholic Church generally only uses this term for Papal encyclicals, but the Eastern Orthodox Church and the Anglican Communion retain the older usage.","In the Roman Catholic Church, the term is only used for letters sent by popes.",62076,62587,57394,161.0,4.0,16.0,11.0,0.49,25.0,78.0,5.0,10.0,2.0,0.49,15.0,0.48,1.25,0.62,0.18,0.49,0.6,8.92,7.93,0.89,13,4,0.31,14,6,0.43,0.49494668841362,1,1,1,1,1,0,1,1,1,1,1,1,0
His story is taught to this day in German schools as an example of courageous resistance to unjust government.,He was from school.,210670,212320,23508,110.0,7.0,7.0,5.0,0.23,19.0,19.0,2.0,1.0,0.0,0.23,4.0,0.17,0.29,0.14,0.1,0.23,0.21,8.03,5.48,0.68,10,0,0.0,11,0,0.0,0.4589022099971771,0,1,1,1,1,0,1,1,1,1,1,1,0
Lead (IV) acetate or lead tetraacetate is a chemical compound with chemical formula Pb (C2H3O2) 4 and is a lead salt of acetic acid.,"Lead (IV) acetate, also known as plumbic acetate, is a chemical compound. Its chemical formula is Pb (C2H3O2) 4.",78839,79479,149179,132.0,5.0,13.0,5.0,0.7,24.0,55.5,6.0,12.0,4.0,0.7,9.5,0.42,1.2,0.92,0.8,0.7,0.4,10.4,10.06,0.97,10,6,0.6,12,7,0.58,0.8411000967025757,1,1,1,1,1,0,1,1,1,1,1,1,0
Both men were devoted to the cause of an intrinsically Russian art and quickly became friends.,Image: The Rich Jew.,148710,149885,10269,94.0,7.0,11.0,3.0,0.21,16.0,20.0,2.0,4.0,1.0,0.21,4.0,0.21,0.29,0.36,0.33,0.21,0.25,7.59,9.01,1.19,10,1,0.1,10,1,0.1,0.1237121373414993,0,1,1,1,1,0,1,1,1,1,1,1,0
"Zoey Hanson, Ichigo Momomiya's English dub name in Tokyo Mew Mew (Mew Mew Power)","Zoey Hanson, Ichigo Momomiyas English dub name in Tokyo Mew Mew (Mew Mew Power)",157353,158603,72473,80.0,5.0,7.0,3.0,0.99,14.0,79.0,5.0,6.0,3.0,0.99,14.0,0.99,1.0,0.86,1.0,0.99,1.0,10.97,10.97,1.0,6,6,1.0,8,8,1.0,0.967989444732666,1,1,1,1,1,0,1,1,1,1,1,1,0
The color of a point s encodes the value of (s): strong colors denote values close to zero and hue encodes the value's argument.,It is so important because of its relation to the distribution of prime numbers.,120388,121343,247361,128.0,5.0,16.0,7.0,0.41,24.0,80.0,7.0,3.0,3.0,0.41,14.0,0.62,1.4,0.19,0.43,0.41,0.58,9.81,8.27,0.84,12,9,0.75,11,8,0.73,0.4752954840660095,0,1,1,1,1,0,1,1,1,1,1,1,0
"Livid was an Australian alternative rock music festival, which was held annually from 1989 to 2003.",Livid is an alternative live music festival from Australia.,33076,33338,230666,99.0,4.0,6.0,4.0,0.58,16.0,59.0,3.0,5.0,3.0,0.58,9.0,0.6,0.75,0.83,0.75,0.58,0.56,8.39,8.1,0.97,10,9,0.9,11,10,0.91,0.7797003984451294,1,1,1,1,1,0,1,1,1,1,1,1,0
Saint-Martin-de-Fraigneau is a commune in the VendÃ e department in the Pays de la Loire region in western France.,It is found in the region Pays de la Loire in the VendÃ e department in the west of France.,117237,118165,247334,114.0,8.0,6.0,4.0,0.6,19.0,91.0,9.0,4.0,2.0,0.6,20.0,0.8,1.12,0.67,0.5,0.6,1.05,10.07,8.59,0.85,8,6,0.75,12,6,0.5,0.7879695892333984,1,1,1,1,1,0,1,1,1,1,1,1,0
"Note that in modern usage, composite semi-open vehicles are classified Cso - the s signifying that the Standard portion is open (implying that the First portion is compartments with corridor).","Note that in modern usage, composite semi-open vehicles are classified Cso â ""the s signifying that the Standard portion is open (implying that the First portion is compartments with corridor).",30017,30253,287789,192.0,7.0,17.0,12.0,0.99,30.0,193.0,7.0,18.0,12.0,0.99,30.0,1.01,1.0,1.06,1.0,0.99,1.0,9.58,9.58,1.0,13,13,1.0,14,14,1.0,0.9760107398033142,1,1,1,1,1,0,1,1,1,1,1,1,0
"Garden dormice are primarily nocturnal, sleeping in spherical nests in trees during the day.",Garden dormice are mostly nocturnal. They sleep in spherical nests in trees during the day.,24592,24787,80713,92.0,5.0,6.0,4.0,0.9,14.0,45.0,4.0,6.0,2.0,0.9,7.5,0.49,0.8,1.0,0.5,0.9,0.54,10.08,10.07,1.0,10,5,0.5,12,6,0.5,0.8560592532157898,1,1,1,1,1,0,1,1,1,1,1,1,0
"In the north, it is connected to the Marmara Sea and Black Sea by the Dardanelles and Bosporus.",In ancient people thought differently about why it was named Aegean.,140712,141820,206896,95.0,4.0,8.0,3.0,0.39,18.0,68.0,3.0,4.0,2.0,0.39,11.0,0.72,0.75,0.5,0.67,0.39,0.61,11.31,8.31,0.73,7,6,0.86,8,9,1.12,0.2455156147480011,0,1,1,1,1,0,1,1,1,1,1,1,0
The city was an important site in the Predynastic era of Ancient Egypt that includes the cultural developments of ten thousand years from the Paleolithic to 3100 BC.,The city was an important site in Ancient Egypt since more than ten thousand years.,10768,10858,17288,165.0,9.0,5.0,6.0,0.63,28.0,83.0,4.0,7.0,1.0,0.63,15.0,0.5,0.44,1.4,0.17,0.63,0.54,8.57,8.12,0.95,13,6,0.46,14,8,0.57,0.7938421964645386,1,1,1,1,1,0,1,1,1,1,1,1,0
For example consider the following reaction:,"For example, zinc is a reducing agent.",180455,181887,245110,44.0,2.0,3.0,3.0,0.54,6.0,38.0,2.0,4.0,2.0,0.54,7.0,0.86,1.0,1.33,0.67,0.54,1.17,7.09,8.42,1.19,13,6,0.46,12,4,0.33,0.564048707485199,0,1,1,1,1,0,1,1,1,1,1,1,0
"Flattening the Earth: Two Thousand Years of Map Projections, John P. Snyder, 1993, pp.",The equirectangular projection (also called the geographic projection) is a simple map view made about 100 AD.,67344,67894,193656,86.0,4.0,17.0,3.0,0.39,14.0,110.0,5.0,8.0,3.0,0.39,17.0,1.28,1.25,0.47,1.0,0.39,1.21,9.75,9.36,0.96,4,11,2.75,7,13,1.86,0.2786661684513092,0,1,1,1,1,0,1,1,1,1,1,1,0
The sultan of Delhi chooses Ibn Battuta to lead a diplomatic mission to Yuan Dynasty China.,Deaths,190904,192401,150369,91.0,5.0,4.0,7.0,0.1,16.0,6.0,0.0,0.0,0.0,0.1,1.0,0.07,0.1,0.12,0.07,0.1,0.06,9.96,10.33,1.04,10,0,0.0,9,7,0.78,0.3092017471790313,0,1,1,1,1,0,1,1,1,1,1,1,0
A lunate column consisting of the lunate and capitate,Capitate,39032,39343,230257,53.0,4.0,2.0,3.0,0.23,9.0,8.0,0.0,0.0,1.0,0.23,1.0,0.15,0.12,0.25,0.33,0.23,0.11,12.64,14.42,1.14,9,13,1.44,7,14,2.0,0.3484795391559601,0,1,1,1,1,0,1,1,1,1,1,1,0
"1 square kilometre (U.S. spelling: square kilometer), symbol km2, is an SI unit of surface area.",It is equal to:,160173,161442,221682,96.0,4.0,12.0,3.0,0.2,16.0,15.0,2.0,1.0,0.0,0.2,4.0,0.16,0.5,0.08,0.17,0.2,0.25,9.6,6.98,0.73,4,0,0.0,6,0,0.0,0.1368912905454635,0,1,1,1,1,0,1,1,1,1,1,1,0
"Clube Atlético Mineiro, usually known as Atlético, is a football club based in Belo Horizonte, Brazil.",Clube Atlético Mineiro is a football club which plays in Brazil.,123331,124308,201090,102.0,5.0,7.0,4.0,0.67,16.0,64.0,4.0,3.0,1.0,0.67,11.0,0.63,0.8,0.43,0.25,0.67,0.69,10.94,10.73,0.98,8,3,0.38,12,7,0.58,0.6620959639549255,1,1,1,1,1,0,1,1,1,1,1,1,0
The first rubber ice cube tray was invented by Lloyd Groff Copeman.,The first rubber ice cube tray was made by Lloyd Groff Copeman.,67113,67661,65004,67.0,4.0,5.0,2.0,0.92,12.0,63.0,4.0,5.0,1.0,0.92,12.0,0.94,1.0,1.0,0.5,0.92,1.0,9.56,9.56,1.0,4,3,0.75,7,5,0.71,0.9842799305915833,1,1,1,1,1,0,1,1,1,1,1,1,0
"David Daniel Otunga, Sr. (born April 7, 1980) is a professional wrestler and former reality television actor.","David Daniel Otunga, Sr. (born 7 April 1980) is an American professional wrestler who currently wrestles for WWE on the Raw brand under the ring name David Otunga.",126111,127114,129778,109.0,4.0,11.0,6.0,0.65,17.0,163.0,6.0,7.0,4.0,0.65,28.0,1.5,1.5,0.64,0.67,0.65,1.65,8.48,9.69,1.14,7,6,0.86,9,8,0.89,0.8178583383560181,1,1,1,1,1,0,1,1,1,1,1,1,0
"Although his complete surviving works only last about three hours, he has been recognized as an influence by several major composers of the late 20th century.","Although his finished works only last about three hours, he has been thought as an by many big composers of the late 20th century.",19005,19159,4844,158.0,7.0,8.0,7.0,0.78,26.0,130.0,6.0,10.0,4.0,0.78,24.0,0.82,0.86,1.25,0.57,0.78,0.92,7.86,7.13,0.91,13,9,0.69,14,12,0.86,0.9474498629570008,1,1,1,1,1,0,1,1,1,1,1,1,0
The Pennine Alps (also: Valais Alps) are a mountain range in the western part of the Alps.,The Pennine Alps are a mountain range in the western part of the Alps.,92840,93581,16457,90.0,6.0,7.0,1.0,0.88,17.0,70.0,6.0,3.0,1.0,0.88,14.0,0.78,1.0,0.43,1.0,0.88,0.82,9.85,9.85,1.0,5,4,0.8,8,5,0.62,0.8683116436004639,1,1,1,1,1,0,1,1,1,1,1,1,0
"The combination of his scientific background and an interest in the development of college land in Cambridge led to a visit in 1984 to universities and science parks in the USA, including an innovation center in Salt Lake City, Utah.","It is found in Cambridge, Cambridgeshire, England.",5134,5171,252171,233.0,8.0,16.0,9.0,0.28,40.0,50.0,4.0,2.0,3.0,0.28,7.0,0.21,0.5,0.12,0.33,0.28,0.17,8.29,8.59,1.04,13,4,0.31,14,12,0.86,0.4181171357631683,0,1,1,1,1,0,1,1,1,1,1,1,0
The Kurdistan Democratic Party of Iran that about 50.000 people had protested after his death on the Chuwarchira Square.,"The Kurdistan Democratic Party of Iran reported, that about 50,000 people had protested after his death on the Chuwarchira Square.",82272,82941,50728,120.0,6.0,8.0,4.0,0.95,19.0,130.0,6.0,7.0,5.0,0.95,20.0,1.08,1.0,0.88,1.25,0.95,1.05,9.58,9.31,0.97,6,11,1.83,9,14,1.56,0.9435353875160216,1,1,1,1,1,0,1,1,1,1,1,1,0
It was during this time that he conceived his allegorical novel: The Pilgrim's Progress.,It was during this time in gaol that he wrote his allegorical novel: The Pilgrim's Progress.,148508,149679,96182,88.0,3.0,14.0,4.0,0.9,14.0,92.0,5.0,8.0,3.0,0.9,16.0,1.05,1.67,0.57,0.75,0.9,1.14,9.43,10.01,1.06,9,7,0.78,11,9,0.82,0.9525524377822876,1,1,1,1,1,0,1,1,1,1,1,1,0
"It was discovered when the Cassini spacecraft imaged Iapetus on December 31, 2004.","Iapetus also has an equatorial ridge discovered by the Cassini-Huygens spacecraft on December 31, 2004.",177512,178921,39719,82.0,4.0,5.0,5.0,0.67,13.0,103.0,6.0,7.0,6.0,0.67,15.0,1.26,1.5,1.4,1.2,0.67,1.15,10.68,10.87,1.02,10,13,1.3,10,14,1.4,0.7180142402648926,1,1,1,1,1,0,1,1,1,1,1,1,0
Jhangi is one of the 51 union councils of Abbottabad District in Khyber-Pakhtunkhwa province of Pakistan.,Jhangi,103261,104087,34599,105.0,9.0,4.0,7.0,0.11,16.0,6.0,0.0,0.0,1.0,0.11,1.0,0.06,0.06,0.12,0.14,0.11,0.06,11.2,14.51,1.3,10,8,0.8,13,7,0.54,0.3755532801151275,0,1,1,1,1,0,1,1,1,1,1,1,0
The cultivated peanut was probably first domesticated in the valleys of Perú.,Virginia type peanuts are either bunch or running in growth habit.,190785,192282,128212,77.0,4.0,4.0,4.0,0.41,12.0,66.0,5.0,2.0,1.0,0.41,11.0,0.86,1.25,0.5,0.25,0.41,0.92,10.02,8.25,0.82,10,4,0.4,10,8,0.8,0.2773857414722442,0,1,1,1,1,0,1,1,1,1,1,1,0
Poonch District is a district of Kashmir that is divided between India and Pakistan.,Poonch District is a district of Kashmir that is divided between Indian Occupied Kashmir and Pakistan's Azad Kashmir.,197892,199433,202819,84.0,5.0,5.0,5.0,0.84,14.0,117.0,7.0,5.0,5.0,0.84,18.0,1.39,1.4,1.0,1.0,0.84,1.29,8.99,9.93,1.1,9,12,1.33,9,14,1.56,0.8857693672180176,1,1,1,1,1,0,1,1,1,1,1,1,0
The city is synonymous with Mount UludaÄ which towers behind its core and which is also a famous ski resort.,UludaÄ is an important ski resort in Turkey.,181972,183419,20701,108.0,4.0,6.0,5.0,0.38,20.0,44.0,3.0,4.0,2.0,0.38,8.0,0.41,0.75,0.67,0.4,0.38,0.4,8.91,8.79,0.99,9,6,0.67,10,4,0.4,0.6186203956604004,1,1,1,1,1,0,1,1,1,1,1,1,0
There is a high survival rate amongst victims of acid attacks.,South Asia: Acid,129493,130519,63708,62.0,6.0,4.0,3.0,0.23,11.0,16.0,1.0,2.0,0.0,0.23,3.0,0.26,0.17,0.5,0.17,0.23,0.27,8.28,8.85,1.07,4,0,0.0,6,2,0.33,0.2600206732749939,0,1,1,1,1,0,1,1,1,1,1,1,0
On 16 November that year the routes were extended north from The Angel to Highbury station.,On the 16 November of the same year the routes were extended north from The Angel to Highbury station.,136514,137594,231530,91.0,4.0,8.0,2.0,0.93,16.0,102.0,5.0,11.0,2.0,0.93,19.0,1.12,1.25,1.38,1.0,0.93,1.19,8.44,8.44,1.0,7,8,1.14,9,9,1.0,0.8748347759246826,1,1,1,1,1,0,1,1,1,1,1,1,0
"Instrumentation typically includes brass, woodwinds, and percussion instruments.","Its instruments typically are brass, woodwinds, and percussion instruments.",26904,27122,102696,80.0,4.0,4.0,6.0,0.88,8.0,75.0,4.0,4.0,4.0,0.88,9.0,0.94,1.0,1.0,0.67,0.88,1.12,10.13,9.26,0.91,13,13,1.0,14,14,1.0,0.8991696834564209,1,1,1,1,1,0,1,1,1,1,1,1,0
"Claudius, unsure that capable Hamlet could receive even a scratch, plans to offer Hamlet poisoned wine if that fails.",Claudius makes some poisoned wine for Hamlet to drink in case that does not work.,187158,188634,274036,117.0,5.0,12.0,4.0,0.46,19.0,81.0,6.0,4.0,2.0,0.46,15.0,0.69,1.2,0.33,0.5,0.46,0.79,9.85,10.04,1.02,8,3,0.38,13,7,0.54,0.6327559351921082,1,1,1,1,1,0,1,1,1,1,1,1,0
"Educated at Christ's Hospital and the Royal College of Music, Lambert was a prodigy, writing orchestral works from the age of 13, and at 20 received a commission to write a ballet for Serge Diaghilev's Ballets Russes (Romeo and Juliet).","Lambert was a prodigy: he was composing music for orchestra when he was only 13, and when he was 20 he was asked to write a ballet for Serge Diaghilevs world-famous Ballets Russes (Romeo and Juliet).",28698,28929,87667,236.0,9.0,13.0,11.0,0.63,40.0,199.0,7.0,17.0,10.0,0.63,36.0,0.84,0.78,1.31,0.91,0.63,0.9,10.14,10.46,1.03,13,13,1.0,14,14,1.0,0.6399165987968445,1,1,1,1,1,0,1,1,1,1,1,1,0
Alexandra Imelda Cecelia Ewan Burke (born 25 August 1988) is a British singer who rose to fame after winning the fifth series of British television series The X Factor in 2008.,"Alexandra Imelda Cecelia Ewan Burke (born August 25, 1988) is an English soul singer, who was born in Islington, London. She is known for winning the fifth series of the X Factor UK in 2008.",98916,99703,107435,176.0,9.0,11.0,7.0,0.73,31.0,94.5,7.0,9.0,8.0,0.73,17.5,0.54,0.78,0.82,1.14,0.73,0.56,9.43,9.55,1.01,13,7,0.54,14,8,0.57,0.829702615737915,1,1,1,1,1,0,1,1,1,1,1,1,0
"Aragon (Spanish and,) is a modern autonomous community in Spain, coextensive with the medieval kingdom of Aragon.",There are three provinces in Aragon:,104222,105057,239077,113.0,5.0,8.0,6.0,0.32,17.0,36.0,3.0,2.0,1.0,0.32,6.0,0.32,0.6,0.25,0.17,0.32,0.35,10.2,9.63,0.94,12,1,0.08,14,6,0.43,0.4306000769138336,0,1,1,1,1,0,1,1,1,1,1,1,0
"Duane Eddy (born April 26, 1938) is a Grammy Award-winning American guitarist.","Duane Eddy (born April 26, 1938) was Grammy Award-winning American rock guitarist.",205045,206648,119308,78.0,4.0,8.0,4.0,0.94,12.0,82.0,4.0,8.0,4.0,0.94,12.0,1.05,1.0,1.0,1.0,0.94,1.0,9.53,9.43,0.99,8,8,1.0,11,12,1.09,0.9697786569595336,1,1,1,1,1,0,1,1,1,1,1,1,0
"By the early 1990s, it became clear that the new Airbus A320 was a serious threat to Boeing's market share, as Airbus won previously loyal 737 customers such as Lufthansa and United Airlines.","By the early 1990s, it became clear that the new Airbus A320 was a serious threat to Boeing's market share. Airbus won previously loyal 737 customers such as Lufthansa and United Airlines.",197636,199173,208247,191.0,7.0,12.0,7.0,0.99,33.0,93.5,6.0,7.0,7.0,0.99,16.0,0.49,0.86,0.58,1.0,0.99,0.48,9.01,9.01,1.0,13,8,0.62,14,10,0.71,0.96737539768219,1,1,1,1,1,0,1,1,1,1,1,1,0
